datetime,datr,devaddr,fcnt,freq,lsnr,rssi,current
2025-07-22T21:28:16Z,SF7BW125,CCCCDDDD,285,918.2,-0.2,-115,0.002542
2025-07-22T21:28:48Z,SF7BW125,CCCCDDDD,286,918.0,1.5,-112,0.002551
2025-07-22T21:29:20Z,SF7BW125,CCCCDDDD,287,917.4,1.2,-114,0.003947
2025-07-22T21:29:52Z,SF7BW125,CCCCDDDD,288,918.2,0.0,-114,0.002501
2025-07-22T21:30:24Z,SF7BW125,CCCCDDDD,289,917.6,3.0,-113,0.005426
2025-07-22T21:30:56Z,SF7BW125,CCCCDDDD,290,917.0,0.5,-113,0.007539
2025-07-22T21:31:28Z,SF7BW125,CCCCDDDD,291,917.2,0.5,-113,0.007534
2025-07-22T21:32:00Z,SF7BW125,CCCCDDDD,292,918.0,0.8,-113,0.007570
2025-07-22T21:32:32Z,SF7BW125,CCCCDDDD,293,916.8,1.2,-115,0.007536
2025-07-22T21:33:04Z,SF7BW125,CCCCDDDD,294,917.8,1.8,-113,0.004677
2025-07-22T21:33:35Z,SF7BW125,CCCCDDDD,295,917.4,0.5,-112,0.002596
2025-07-22T21:34:07Z,SF7BW125,CCCCDDDD,296,916.8,0.8,-113,0.002602
2025-07-22T21:34:39Z,SF7BW125,CCCCDDDD,297,918.0,2.2,-113,0.002603
2025-07-22T21:35:11Z,SF7BW125,CCCCDDDD,298,918.2,0.2,-114,0.002614
2025-07-22T21:35:43Z,SF7BW125,CCCCDDDD,299,917.8,2.2,-113,0.002664
2025-07-22T21:36:15Z,SF7BW125,CCCCDDDD,300,917.2,0.8,-114,0.002667
2025-07-22T21:36:47Z,SF7BW125,CCCCDDDD,301,917.4,1.2,-111,0.002488
2025-07-22T21:37:19Z,SF7BW125,CCCCDDDD,302,917.6,2.8,-113,0.007677
2025-07-22T21:37:51Z,SF7BW125,CCCCDDDD,303,917.0,1.0,-114,0.007633
2025-07-22T21:38:23Z,SF7BW125,CCCCDDDD,304,918.2,-0.2,-115,0.007622
2025-07-22T21:38:55Z,SF7BW125,CCCCDDDD,305,917.8,2.8,-113,0.007608
2025-07-22T21:39:27Z,SF7BW125,CCCCDDDD,306,917.0,0.8,-114,0.004821
2025-07-22T21:39:59Z,SF7BW125,CCCCDDDD,307,917.4,1.5,-112,0.002605
2025-07-22T21:40:31Z,SF7BW125,CCCCDDDD,308,917.2,1.0,-113,0.002616
2025-07-22T21:41:03Z,SF7BW125,CCCCDDDD,309,916.8,1.0,-115,0.002662
2025-07-22T21:41:35Z,SF7BW125,CCCCDDDD,310,917.6,2.2,-113,0.002661
2025-07-22T21:42:07Z,SF7BW125,CCCCDDDD,311,918.0,1.0,-113,0.002664
2025-07-22T21:42:39Z,SF7BW125,CCCCDDDD,312,918.2,0.5,-115,0.002793
2025-07-22T21:43:11Z,SF7BW125,CCCCDDDD,313,917.0,1.2,-113,0.002556
2025-07-22T21:43:43Z,SF7BW125,CCCCDDDD,314,917.2,2.0,-113,0.007656
2025-07-22T21:44:15Z,SF7BW125,CCCCDDDD,315,916.8,1.0,-115,0.007658
2025-07-22T21:44:47Z,SF7BW125,CCCCDDDD,316,917.8,2.2,-113,0.007647
2025-07-22T21:45:19Z,SF7BW125,CCCCDDDD,317,917.4,1.0,-113,0.007631
2025-07-22T21:45:51Z,SF7BW125,CCCCDDDD,318,917.6,3.2,-112,0.007586
2025-07-22T21:46:23Z,SF7BW125,CCCCDDDD,319,918.0,1.8,-112,0.002638
2025-07-22T21:46:55Z,SF7BW125,CCCCDDDD,320,917.4,1.8,-114,0.002642
2025-07-22T21:47:27Z,SF7BW125,CCCCDDDD,321,918.2,0.8,-114,0.002632
2025-07-22T21:47:59Z,SF7BW125,CCCCDDDD,322,917.6,2.5,-113,0.002636
2025-07-22T21:48:31Z,SF7BW125,CCCCDDDD,323,918.0,1.5,-112,0.002635
2025-07-22T21:49:03Z,SF7BW125,CCCCDDDD,324,917.0,1.2,-113,0.003738
2025-07-22T21:49:35Z,SF7BW125,CCCCDDDD,325,917.2,1.0,-113,0.002501
2025-07-22T21:50:07Z,SF7BW125,CCCCDDDD,326,916.8,2.2,-114,0.007575
2025-07-22T21:50:39Z,SF7BW125,CCCCDDDD,327,917.8,1.5,-113,0.007546
2025-07-22T21:51:11Z,SF7BW125,CCCCDDDD,328,918.0,2.2,-113,0.007538
2025-07-22T21:51:43Z,SF7BW125,CCCCDDDD,329,917.4,3.0,-113,0.007586
2025-07-22T21:52:15Z,SF7BW125,CCCCDDDD,330,917.6,0.5,-115,0.006333
2025-07-22T21:52:47Z,SF7BW125,CCCCDDDD,331,917.8,2.8,-113,0.002662
2025-07-22T21:53:19Z,SF7BW125,CCCCDDDD,332,918.2,2.8,-113,0.002666
2025-07-22T21:53:51Z,SF7BW125,CCCCDDDD,333,917.0,1.0,-114,0.002661
2025-07-22T21:54:23Z,SF7BW125,CCCCDDDD,334,917.2,2.2,-111,0.002664
2025-07-22T21:55:27Z,SF7BW125,CCCCDDDD,336,918.0,3.2,-112,0.002615
2025-07-22T21:55:59Z,SF7BW125,CCCCDDDD,337,917.8,3.5,-112,0.002593
2025-07-22T21:56:31Z,SF7BW125,CCCCDDDD,338,918.2,2.2,-114,0.007731
2025-07-22T21:57:03Z,SF7BW125,CCCCDDDD,339,917.4,3.2,-111,0.007706
2025-07-22T21:57:35Z,SF7BW125,CCCCDDDD,340,917.2,1.2,-113,0.007696
2025-07-22T21:58:07Z,SF7BW125,CCCCDDDD,341,916.8,2.0,-114,0.007700
2025-07-22T21:58:39Z,SF7BW125,CCCCDDDD,342,917.6,3.0,-113,0.007721
2025-07-22T21:59:11Z,SF7BW125,CCCCDDDD,343,917.0,0.8,-114,0.002668
2025-07-22T21:59:43Z,SF7BW125,CCCCDDDD,344,917.0,2.8,-114,0.002668
2025-07-22T22:00:15Z,SF7BW125,CCCCDDDD,345,917.6,2.8,-111,0.002669
2025-07-22T22:00:47Z,SF7BW125,CCCCDDDD,346,917.4,2.2,-113,0.002669
2025-07-22T22:01:19Z,SF7BW125,CCCCDDDD,347,918.2,2.5,-113,0.002673
2025-07-22T22:01:51Z,SF7BW125,CCCCDDDD,348,917.2,2.8,-111,0.005757
2025-07-22T22:02:23Z,SF7BW125,CCCCDDDD,349,916.8,2.0,-114,0.002848
2025-07-22T22:02:55Z,SF7BW125,CCCCDDDD,350,918.0,2.5,-112,0.003039
2025-07-22T22:03:27Z,SF7BW125,CCCCDDDD,351,917.8,2.5,-112,0.007646
2025-07-22T22:03:59Z,SF7BW125,CCCCDDDD,352,917.0,2.0,-112,0.007632
2025-07-22T22:04:31Z,SF7BW125,CCCCDDDD,353,917.6,2.5,-114,0.007655
2025-07-22T22:05:03Z,SF7BW125,CCCCDDDD,354,918.0,1.5,-113,0.007661
2025-07-22T22:05:35Z,SF7BW125,CCCCDDDD,355,918.2,0.2,-114,0.007650
2025-07-22T22:06:07Z,SF7BW125,CCCCDDDD,356,917.8,2.5,-113,0.002607
2025-07-22T22:06:39Z,SF7BW125,CCCCDDDD,357,917.4,1.5,-114,0.002610
2025-07-22T22:07:11Z,SF7BW125,CCCCDDDD,358,916.8,2.2,-114,0.002615
2025-07-22T22:07:43Z,SF7BW125,CCCCDDDD,359,917.2,1.2,-113,0.002616
2025-07-22T22:08:14Z,SF7BW125,CCCCDDDD,360,917.4,1.8,-113,0.002622
2025-07-22T22:08:46Z,SF7BW125,CCCCDDDD,361,917.8,3.8,-112,0.004132
2025-07-22T22:09:18Z,SF7BW125,CCCCDDDD,362,917.6,3.0,-112,0.002860
2025-07-22T22:09:50Z,SF7BW125,CCCCDDDD,363,917.2,2.2,-112,0.002606
2025-07-22T22:10:22Z,SF7BW125,CCCCDDDD,364,918.2,2.2,-114,0.007724
2025-07-22T22:10:54Z,SF7BW125,CCCCDDDD,365,916.8,2.5,-114,0.007796
2025-07-22T22:11:26Z,SF7BW125,CCCCDDDD,366,918.0,2.8,-110,0.007787
2025-07-22T22:11:58Z,SF7BW125,CCCCDDDD,367,917.0,3.8,-112,0.027772
2025-07-22T22:12:30Z,SF7BW125,CCCCDDDD,368,917.8,2.0,-111,0.018432
2025-07-22T22:13:02Z,SF7BW125,CCCCDDDD,369,918.0,4.2,-111,0.002750
2025-07-22T22:13:34Z,SF7BW125,CCCCDDDD,370,916.8,2.5,-113,0.014448
2025-07-22T22:14:06Z,SF7BW125,CCCCDDDD,371,917.2,2.5,-112,0.002725
2025-07-22T22:14:38Z,SF7BW125,CCCCDDDD,372,918.2,2.5,-113,0.002714
2025-07-22T22:15:10Z,SF7BW125,CCCCDDDD,373,917.0,2.8,-113,0.002761
2025-07-22T22:15:42Z,SF7BW125,CCCCDDDD,374,917.6,2.5,-111,0.006462
2025-07-22T22:16:14Z,SF7BW125,CCCCDDDD,375,917.4,2.8,-112,0.003370
2025-07-22T22:16:46Z,SF7BW125,CCCCDDDD,376,918.0,4.2,-112,0.015995
2025-07-22T22:17:18Z,SF7BW125,CCCCDDDD,377,918.2,1.8,-112,0.008159
2025-07-22T22:17:50Z,SF7BW125,CCCCDDDD,378,916.8,2.2,-113,0.008129
2025-07-22T22:18:22Z,SF7BW125,CCCCDDDD,379,917.8,2.2,-113,0.008110
2025-07-22T22:18:54Z,SF7BW125,CCCCDDDD,380,917.4,3.0,-112,0.008105
2025-07-22T22:19:26Z,SF7BW125,CCCCDDDD,381,917.6,3.2,-113,0.006435
2025-07-22T22:20:30Z,SF7BW125,CCCCDDDD,383,917.0,2.5,-112,0.002728
2025-07-22T22:21:02Z,SF7BW125,CCCCDDDD,384,917.8,3.2,-112,0.002728
2025-07-22T22:21:34Z,SF7BW125,CCCCDDDD,385,918.2,2.5,-114,0.002726
2025-07-22T22:22:06Z,SF7BW125,CCCCDDDD,386,917.0,4.0,-112,0.004593
2025-07-22T22:22:38Z,SF7BW125,CCCCDDDD,387,917.4,1.5,-113,0.003520
2025-07-22T22:23:10Z,SF7BW125,CCCCDDDD,388,918.0,4.0,-112,0.003084
2025-07-22T22:23:42Z,SF7BW125,CCCCDDDD,389,916.8,3.8,-113,0.006905
2025-07-22T22:24:14Z,SF7BW125,CCCCDDDD,390,917.2,3.8,-108,0.008144
2025-07-22T22:24:46Z,SF7BW125,CCCCDDDD,391,917.6,3.0,-111,0.008086
2025-07-22T22:25:18Z,SF7BW125,CCCCDDDD,392,918.2,0.0,-115,0.008090
2025-07-22T22:25:49Z,SF7BW125,CCCCDDDD,393,917.8,3.5,-109,0.008102
2025-07-22T22:26:21Z,SF7BW125,CCCCDDDD,394,917.0,1.8,-114,0.018373
2025-07-22T22:26:53Z,SF7BW125,CCCCDDDD,395,917.2,1.0,-111,0.008139
2025-07-22T22:27:25Z,SF7BW125,CCCCDDDD,396,917.4,3.2,-112,0.002737
2025-07-22T22:27:57Z,SF7BW125,CCCCDDDD,397,917.6,4.5,-112,0.002733
2025-07-22T22:28:29Z,SF7BW125,CCCCDDDD,398,918.0,1.8,-112,0.002734
2025-07-22T22:29:01Z,SF7BW125,CCCCDDDD,399,916.8,4.0,-112,0.002729
2025-07-22T22:29:33Z,SF7BW125,CCCCDDDD,400,917.4,3.2,-112,0.002739
2025-07-22T22:30:05Z,SF7BW125,CCCCDDDD,401,918.2,1.8,-112,0.003659
2025-07-22T22:30:37Z,SF7BW125,CCCCDDDD,402,918.0,4.5,-112,0.003184
2025-07-22T22:31:09Z,SF7BW125,CCCCDDDD,403,917.6,2.8,-114,0.007428
2025-07-22T22:31:41Z,SF7BW125,CCCCDDDD,404,917.8,5.0,-111,0.008193
2025-07-22T22:32:13Z,SF7BW125,CCCCDDDD,405,917.2,-0.5,-114,0.008159
2025-07-22T22:32:45Z,SF7BW125,CCCCDDDD,406,916.8,1.8,-113,0.008167
2025-07-22T22:33:17Z,SF7BW125,CCCCDDDD,407,917.0,3.0,-112,0.008157
2025-07-22T22:33:49Z,SF7BW125,CCCCDDDD,408,917.6,2.8,-113,0.017804
2025-07-22T22:34:21Z,SF7BW125,CCCCDDDD,409,916.8,3.0,-113,0.002733
2025-07-22T22:34:53Z,SF7BW125,CCCCDDDD,410,917.2,3.2,-111,0.002729
2025-07-22T22:35:25Z,SF7BW125,CCCCDDDD,411,917.4,3.2,-112,0.002731
2025-07-22T22:35:57Z,SF7BW125,CCCCDDDD,412,918.0,1.5,-113,0.002720
2025-07-22T22:36:29Z,SF7BW125,CCCCDDDD,413,918.2,1.5,-113,0.004123
2025-07-22T22:37:01Z,SF7BW125,CCCCDDDD,414,917.8,4.8,-111,0.003879
2025-07-22T22:37:33Z,SF7BW125,CCCCDDDD,415,917.0,3.8,-112,0.003227
2025-07-22T22:38:05Z,SF7BW125,CCCCDDDD,416,917.4,1.5,-114,0.008148
2025-07-22T22:38:37Z,SF7BW125,CCCCDDDD,417,916.8,3.5,-113,0.008144
2025-07-22T22:39:09Z,SF7BW125,CCCCDDDD,418,917.8,3.5,-110,0.008139
2025-07-22T22:39:41Z,SF7BW125,CCCCDDDD,419,918.2,3.0,-110,0.008124
2025-07-22T22:40:13Z,SF7BW125,CCCCDDDD,420,917.6,3.2,-113,0.008108
2025-07-22T22:40:45Z,SF7BW125,CCCCDDDD,421,917.0,3.2,-112,0.002702
2025-07-22T22:41:17Z,SF7BW125,CCCCDDDD,422,917.2,3.5,-112,0.002710
2025-07-22T22:41:49Z,SF7BW125,CCCCDDDD,423,918.0,4.8,-111,0.002710
2025-07-22T22:42:21Z,SF7BW125,CCCCDDDD,424,917.2,3.0,-111,0.002719
2025-07-22T22:42:53Z,SF7BW125,CCCCDDDD,425,918.0,3.5,-112,0.002719
2025-07-22T22:43:25Z,SF7BW125,CCCCDDDD,426,917.8,4.5,-111,0.004676
2025-07-22T22:43:57Z,SF7BW125,CCCCDDDD,427,917.4,2.8,-113,0.014604
2025-07-22T22:44:29Z,SF7BW125,CCCCDDDD,428,917.0,4.0,-112,0.003218
2025-07-22T22:45:01Z,SF7BW125,CCCCDDDD,429,916.8,3.2,-113,0.008190
2025-07-22T22:45:33Z,SF7BW125,CCCCDDDD,430,917.6,3.5,-113,0.008169
2025-07-22T22:46:05Z,SF7BW125,CCCCDDDD,431,918.2,3.0,-113,0.009382
2025-07-22T22:46:37Z,SF7BW125,CCCCDDDD,432,916.8,3.0,-114,0.008190
2025-07-22T22:47:09Z,SF7BW125,CCCCDDDD,433,917.0,4.0,-109,0.008170
2025-07-22T22:47:41Z,SF7BW125,CCCCDDDD,434,917.8,4.5,-109,0.002706
2025-07-22T22:48:13Z,SF7BW125,CCCCDDDD,435,917.2,3.2,-112,0.002672
2025-07-22T22:48:45Z,SF7BW125,CCCCDDDD,436,917.6,5.0,-112,0.002689
2025-07-22T22:49:17Z,SF7BW125,CCCCDDDD,437,918.2,2.8,-113,0.002681
2025-07-22T22:49:49Z,SF7BW125,CCCCDDDD,438,918.0,4.2,-111,0.015196
2025-07-22T22:50:21Z,SF7BW125,CCCCDDDD,439,917.4,4.0,-112,0.004875
2025-07-22T22:50:53Z,SF7BW125,CCCCDDDD,440,917.2,3.2,-112,0.003418
2025-07-22T22:51:25Z,SF7BW125,CCCCDDDD,441,917.8,4.2,-109,0.003229
2025-07-22T22:51:57Z,SF7BW125,CCCCDDDD,442,917.6,5.0,-111,0.012832
2025-07-22T22:52:29Z,SF7BW125,CCCCDDDD,443,918.2,3.2,-113,0.008141
2025-07-22T22:53:01Z,SF7BW125,CCCCDDDD,444,917.0,2.8,-112,0.008179
2025-07-22T22:53:33Z,SF7BW125,CCCCDDDD,445,917.4,4.2,-107,0.008164
2025-07-22T22:54:05Z,SF7BW125,CCCCDDDD,446,916.8,4.2,-113,0.008167
2025-07-22T22:54:37Z,SF7BW125,CCCCDDDD,447,918.0,4.5,-111,0.002695
2025-07-22T22:55:09Z,SF7BW125,CCCCDDDD,448,917.0,3.5,-113,0.002684
2025-07-22T22:55:41Z,SF7BW125,CCCCDDDD,449,918.0,4.5,-111,0.002672
2025-07-22T22:56:13Z,SF7BW125,CCCCDDDD,450,918.2,1.5,-113,0.002679
2025-07-22T22:56:45Z,SF7BW125,CCCCDDDD,451,917.4,4.0,-112,0.002665
2025-07-22T22:57:17Z,SF7BW125,CCCCDDDD,452,917.8,4.0,-112,0.004098
2025-07-22T22:57:49Z,SF7BW125,CCCCDDDD,453,916.8,2.8,-114,0.003138
2025-07-22T22:58:21Z,SF7BW125,CCCCDDDD,454,917.2,1.8,-113,0.002919
2025-07-22T22:58:53Z,SF7BW125,CCCCDDDD,455,917.6,4.5,-112,0.007859
2025-07-22T22:59:25Z,SF7BW125,CCCCDDDD,456,917.0,4.0,-110,0.007854
2025-07-22T22:59:57Z,SF7BW125,CCCCDDDD,457,917.8,4.0,-109,0.007812
2025-07-22T23:00:28Z,SF7BW125,CCCCDDDD,458,916.8,2.0,-112,0.007827
2025-07-22T23:01:00Z,SF7BW125,CCCCDDDD,459,918.0,2.8,-110,0.004633
2025-07-22T23:01:32Z,SF7BW125,CCCCDDDD,460,917.2,3.5,-112,0.002683
2025-07-22T23:02:04Z,SF7BW125,CCCCDDDD,461,917.4,3.5,-111,0.002680
2025-07-22T23:02:36Z,SF7BW125,CCCCDDDD,462,917.6,4.0,-111,0.002703
2025-07-22T23:03:08Z,SF7BW125,CCCCDDDD,463,918.2,4.0,-110,0.002693
2025-07-22T23:03:40Z,SF7BW125,CCCCDDDD,464,917.0,3.5,-106,0.003930
2025-07-22T23:04:12Z,SF7BW125,CCCCDDDD,465,916.8,3.2,-113,0.003273
2025-07-22T23:04:44Z,SF7BW125,CCCCDDDD,466,917.8,3.5,-109,0.014355
2025-07-22T23:05:16Z,SF7BW125,CCCCDDDD,467,917.2,3.0,-112,0.007857
2025-07-22T23:05:48Z,SF7BW125,CCCCDDDD,468,917.6,4.0,-111,0.007848
2025-07-22T23:06:20Z,SF7BW125,CCCCDDDD,469,918.2,3.0,-112,0.007834
2025-07-22T23:06:52Z,SF7BW125,CCCCDDDD,470,918.0,4.0,-111,0.016167
2025-07-22T23:07:24Z,SF7BW125,CCCCDDDD,471,917.4,3.8,-113,0.007801
2025-07-22T23:07:56Z,SF7BW125,CCCCDDDD,472,917.2,3.5,-107,0.006242
2025-07-22T23:08:28Z,SF7BW125,CCCCDDDD,473,916.8,3.0,-113,0.002690
2025-07-22T23:09:00Z,SF7BW125,CCCCDDDD,474,918.0,4.2,-105,0.014239
2025-07-22T23:09:32Z,SF7BW125,CCCCDDDD,475,917.8,4.0,-108,0.002686
2025-07-22T23:10:04Z,SF7BW125,CCCCDDDD,476,917.0,3.8,-111,0.002684
2025-07-22T23:10:36Z,SF7BW125,CCCCDDDD,477,918.2,3.2,-111,0.002682
2025-07-22T23:11:08Z,SF7BW125,CCCCDDDD,478,917.4,3.5,-112,0.014225
2025-07-22T23:11:40Z,SF7BW125,CCCCDDDD,479,917.6,2.8,-111,0.002892
2025-07-22T23:12:12Z,SF7BW125,CCCCDDDD,480,917.2,3.8,-112,0.005829
2025-07-22T23:12:44Z,SF7BW125,CCCCDDDD,481,917.0,4.0,-112,0.007772
2025-07-22T23:13:16Z,SF7BW125,CCCCDDDD,482,917.4,2.8,-112,0.016360
2025-07-22T23:13:48Z,SF7BW125,CCCCDDDD,483,918.2,1.8,-112,0.007779
2025-07-22T23:14:20Z,SF7BW125,CCCCDDDD,484,916.8,3.2,-113,0.007797
2025-07-22T23:14:52Z,SF7BW125,CCCCDDDD,485,917.6,4.5,-112,0.007781
2025-07-22T23:15:24Z,SF7BW125,CCCCDDDD,486,918.0,4.8,-111,0.002686
2025-07-22T23:15:56Z,SF7BW125,CCCCDDDD,487,917.8,4.0,-109,0.002700
2025-07-22T23:16:28Z,SF7BW125,CCCCDDDD,488,917.0,3.5,-112,0.002702
2025-07-22T23:17:00Z,SF7BW125,CCCCDDDD,489,917.2,3.5,-108,0.013449
2025-07-22T23:17:32Z,SF7BW125,CCCCDDDD,490,917.6,3.5,-110,0.002702
2025-07-22T23:18:02Z,SF7BW125,CCCCDDDD,491,917.4,4.2,-112,0.003701
2025-07-22T23:18:34Z,SF7BW125,CCCCDDDD,492,916.8,3.0,-114,0.003154
2025-07-22T23:19:06Z,SF7BW125,CCCCDDDD,493,918.0,2.5,-112,0.002919
2025-07-22T23:19:38Z,SF7BW125,CCCCDDDD,494,917.8,3.5,-112,0.007881
2025-07-22T23:20:10Z,SF7BW125,CCCCDDDD,495,918.2,2.8,-113,0.007880
2025-07-22T23:20:42Z,SF7BW125,CCCCDDDD,496,916.8,3.8,-113,0.007889
2025-07-22T23:21:14Z,SF7BW125,CCCCDDDD,497,917.6,2.8,-110,0.007859
2025-07-22T23:21:46Z,SF7BW125,CCCCDDDD,498,917.8,3.8,-109,0.007865
2025-07-22T23:22:18Z,SF7BW125,CCCCDDDD,499,917.0,3.2,-112,0.007858
2025-07-22T23:22:50Z,SF7BW125,CCCCDDDD,500,918.2,3.5,-113,0.017738
2025-07-22T23:23:22Z,SF7BW125,CCCCDDDD,501,918.0,4.2,-111,0.004296
2025-07-22T23:23:54Z,SF7BW125,CCCCDDDD,502,917.2,3.2,-112,0.002710
2025-07-22T23:24:26Z,SF7BW125,CCCCDDDD,503,917.4,4.2,-111,0.002717
2025-07-22T23:24:58Z,SF7BW125,CCCCDDDD,504,918.2,3.8,-112,0.014556
2025-07-22T23:25:30Z,SF7BW125,CCCCDDDD,505,917.2,1.2,-112,0.002657
2025-07-22T23:26:02Z,SF7BW125,CCCCDDDD,506,918.0,4.0,-111,0.004509
2025-07-22T23:26:34Z,SF7BW125,CCCCDDDD,507,917.6,4.2,-112,0.003317
2025-07-22T23:27:06Z,SF7BW125,CCCCDDDD,508,917.4,4.0,-112,0.013408
2025-07-22T23:27:38Z,SF7BW125,CCCCDDDD,509,917.0,3.5,-113,0.007883
2025-07-22T23:28:10Z,SF7BW125,CCCCDDDD,510,917.8,5.0,-111,0.007838
2025-07-22T23:28:42Z,SF7BW125,CCCCDDDD,511,916.8,3.2,-114,0.007837
2025-07-22T23:29:14Z,SF7BW125,CCCCDDDD,512,917.6,3.0,-110,0.007798
2025-07-22T23:29:46Z,SF7BW125,CCCCDDDD,513,918.2,3.2,-113,0.007807
2025-07-22T23:30:18Z,SF7BW125,CCCCDDDD,514,918.0,4.2,-109,0.003638
2025-07-22T23:30:50Z,SF7BW125,CCCCDDDD,515,917.0,2.8,-111,0.002700
2025-07-22T23:31:22Z,SF7BW125,CCCCDDDD,516,917.2,3.8,-111,0.002684
2025-07-22T23:31:54Z,SF7BW125,CCCCDDDD,517,917.4,2.5,-113,0.002704
2025-07-22T23:32:26Z,SF7BW125,CCCCDDDD,518,916.8,3.5,-113,0.002705
2025-07-22T23:32:58Z,SF7BW125,CCCCDDDD,519,917.8,4.2,-109,0.004249
2025-07-22T23:33:30Z,SF7BW125,CCCCDDDD,520,918.0,4.0,-111,0.003373
2025-07-22T23:34:03Z,SF7BW125,CCCCDDDD,521,917.0,2.8,-111,0.002903
2025-07-22T23:34:35Z,SF7BW125,CCCCDDDD,522,916.8,3.8,-114,0.007910
2025-07-22T23:35:07Z,SF7BW125,CCCCDDDD,523,917.6,4.5,-112,0.007893
2025-07-22T23:35:39Z,SF7BW125,CCCCDDDD,524,918.2,2.5,-112,0.007847
2025-07-22T23:36:11Z,SF7BW125,CCCCDDDD,525,917.2,3.2,-109,0.007855
2025-07-22T23:36:43Z,SF7BW125,CCCCDDDD,526,917.4,3.5,-111,0.007855
2025-07-22T23:37:15Z,SF7BW125,CCCCDDDD,527,917.8,3.5,-111,0.007844
2025-07-22T23:37:47Z,SF7BW125,CCCCDDDD,528,916.8,3.8,-114,0.002666
2025-07-22T23:38:19Z,SF7BW125,CCCCDDDD,529,918.2,2.2,-113,0.002674
2025-07-22T23:38:51Z,SF7BW125,CCCCDDDD,530,917.0,3.5,-112,0.002708
2025-07-22T23:39:23Z,SF7BW125,CCCCDDDD,531,917.2,2.5,-112,0.002711
2025-07-22T23:39:55Z,SF7BW125,CCCCDDDD,532,918.0,2.2,-111,0.004652
2025-07-22T23:40:27Z,SF7BW125,CCCCDDDD,533,917.8,3.0,-113,0.002849
2025-07-22T23:40:59Z,SF7BW125,CCCCDDDD,534,917.4,3.2,-112,0.002876
2025-07-22T23:41:31Z,SF7BW125,CCCCDDDD,535,917.6,4.5,-112,0.007903
2025-07-22T23:42:03Z,SF7BW125,CCCCDDDD,536,917.2,2.5,-112,0.007824
2025-07-22T23:42:35Z,SF7BW125,CCCCDDDD,537,916.8,2.8,-111,0.007822
2025-07-22T23:43:07Z,SF7BW125,CCCCDDDD,538,917.0,4.0,-111,0.007833
2025-07-22T23:43:39Z,SF7BW125,CCCCDDDD,539,918.0,4.5,-112,0.002683
2025-07-22T23:44:11Z,SF7BW125,CCCCDDDD,540,917.8,4.2,-107,0.014630
2025-07-22T23:44:43Z,SF7BW125,CCCCDDDD,541,917.6,4.8,-108,0.002680
2025-07-22T23:45:15Z,SF7BW125,CCCCDDDD,542,918.2,2.0,-112,0.002685
2025-07-22T23:45:47Z,SF7BW125,CCCCDDDD,543,917.4,3.8,-112,0.002685
2025-07-22T23:46:19Z,SF7BW125,CCCCDDDD,544,918.2,2.5,-112,0.015314
2025-07-22T23:46:51Z,SF7BW125,CCCCDDDD,545,918.0,4.2,-109,0.002900
2025-07-22T23:47:23Z,SF7BW125,CCCCDDDD,546,917.0,3.2,-113,0.002888
2025-07-22T23:47:55Z,SF7BW125,CCCCDDDD,547,916.8,3.2,-112,0.007917
2025-07-22T23:48:27Z,SF7BW125,CCCCDDDD,548,917.8,4.5,-109,0.007887
2025-07-22T23:48:59Z,SF7BW125,CCCCDDDD,549,917.4,3.8,-105,0.007837
2025-07-22T23:49:31Z,SF7BW125,CCCCDDDD,550,917.6,3.5,-113,0.007847
2025-07-22T23:50:03Z,SF7BW125,CCCCDDDD,551,917.2,3.2,-109,0.007827
2025-07-22T23:50:35Z,SF7BW125,CCCCDDDD,552,916.8,3.5,-113,0.002659
2025-07-22T23:51:07Z,SF7BW125,CCCCDDDD,553,917.2,3.0,-111,0.002667
2025-07-22T23:51:39Z,SF7BW125,CCCCDDDD,554,918.0,4.5,-108,0.002694
2025-07-22T23:52:11Z,SF7BW125,CCCCDDDD,555,917.0,3.8,-112,0.002699
2025-07-22T23:52:41Z,SF7BW125,CCCCDDDD,556,917.8,3.8,-108,0.002701
2025-07-22T23:53:13Z,SF7BW125,CCCCDDDD,557,917.4,2.5,-112,0.013154
2025-07-22T23:53:45Z,SF7BW125,CCCCDDDD,558,918.2,3.5,-113,0.003261
2025-07-22T23:54:17Z,SF7BW125,CCCCDDDD,559,917.6,5.2,-108,0.002911
2025-07-22T23:54:49Z,SF7BW125,CCCCDDDD,560,917.4,4.8,-109,0.007866
2025-07-22T23:55:21Z,SF7BW125,CCCCDDDD,561,918.0,4.0,-112,0.007824
2025-07-22T23:55:53Z,SF7BW125,CCCCDDDD,562,917.0,4.5,-112,0.007822
2025-07-22T23:56:25Z,SF7BW125,CCCCDDDD,563,917.2,3.2,-112,0.007838
2025-07-22T23:56:57Z,SF7BW125,CCCCDDDD,564,917.8,4.2,-109,0.002688
2025-07-22T23:57:29Z,SF7BW125,CCCCDDDD,565,916.8,1.8,-112,0.002686
2025-07-22T23:58:01Z,SF7BW125,CCCCDDDD,566,917.6,4.8,-112,0.002691
2025-07-22T23:58:33Z,SF7BW125,CCCCDDDD,567,918.2,3.8,-113,0.002684
2025-07-22T23:59:05Z,SF7BW125,CCCCDDDD,568,917.2,3.0,-108,0.002683
2025-07-22T23:59:37Z,SF7BW125,CCCCDDDD,569,918.0,4.2,-111,0.004492
2025-07-23T00:00:09Z,SF7BW125,CCCCDDDD,570,917.4,3.5,-110,0.003149
2025-07-23T00:00:41Z,SF7BW125,CCCCDDDD,571,917.0,3.8,-111,0.002881
